ds,yhat,yhat_lower,yhat_upper,Store
2011-04-29,1717025.8822794422,1521976.638850493,1916777.768678772,27
2011-05-06,1694568.1061501582,1491350.0624065092,1895088.666676339,27
2011-05-13,1753213.7022305839,1546925.5001969808,1944452.9210177602,27
2011-05-20,1848468.6788559947,1643997.6289823942,2044668.4045207473,27
2011-05-27,1900812.1182662952,1701695.99967979,2110005.8080507074,27
2011-06-03,1882625.6702326764,1691777.9584937093,2069603.8065453256,27
2011-06-10,1844000.985442809,1645791.826241998,2044750.4286387102,27
2011-06-17,1850146.7167671907,1641584.7226349462,2038189.8853832195,27
2011-06-24,1906170.0313377592,1706904.3388804966,2115737.567836993,27
2011-07-01,1954360.9741701663,1756406.1423546216,2151599.676268551,27
2011-07-08,1939948.3816968822,1745133.8555814177,2137982.840779824,27
2011-07-15,1866309.519239134,1659138.8859777509,2065715.6102993821,27
2011-07-22,1784070.1536226128,1574822.4540422068,1975027.9563606326,27
2011-07-29,1739631.1638927537,1540005.1230366575,1937384.8466232712,27
2011-08-05,1744155.171156113,1539073.2645310415,1952363.2069892255,27
2011-08-12,1782511.3154996785,1590358.7572323128,1990753.468638603,27
2011-08-19,1831149.1109571066,1620685.3834985245,2019810.912727543,27
2011-08-26,1860453.9028742851,1674516.1904692622,2068167.6242207382,27
2011-09-02,1837861.882570914,1648835.6692881533,2046965.5095785416,27
2011-09-09,1752810.7192079672,1554884.2518287874,1956841.640798675,27
2011-09-16,1642467.279770448,1443105.6910010925,1840234.3996572096,27
2011-09-23,1574512.8653073045,1371578.9171589047,1786014.8830269794,27
2011-09-30,1587183.4239894683,1383192.2485911488,1780203.362413511,27
2011-10-07,1648460.0449870802,1443462.490183574,1826600.3590258418,27
2011-10-14,1688222.6741984093,1495087.4659317771,1872228.9675078494,27
2011-10-21,1674825.7900936652,1472105.1738219338,1880266.8631701746,27
2011-10-28,1649326.0301122349,1445013.6689771123,1847907.7913859226,27
2011-11-04,1676253.583993506,1478774.3890231121,1873924.7334152337,27
2011-11-11,1770304.2362605233,1568630.579085108,1967882.595749397,27
2011-11-18,1888120.2904913626,1694410.6210256703,2086418.833800692,27
2011-11-25,1990886.0994476574,1798708.5200899288,2209347.9960706844,27
2011-12-02,2089901.6987289037,1894894.1450531133,2282830.3451593057,27
2011-12-09,2207328.914485613,2004181.9564061228,2401164.5913320812,27
2011-12-16,2300231.0411725175,2105395.969798258,2515688.803433456,27
2011-12-23,2260312.61928318,2067877.3617946433,2455019.257827439,27
2011-12-30,2020218.8053538257,1797741.619538444,2209761.9001042256,27
2012-01-06,1657901.8359522815,1450269.4425840958,1850524.7856938432,27
2012-01-13,1367153.2407997374,1172468.4399999361,1554595.1879201615,27
2012-01-20,1300118.7398109213,1091261.6616770618,1498127.3081306391,27
2012-01-27,1435374.3591698676,1223238.6738752357,1630501.5734647107,27
2012-02-03,1608163.818573342,1413304.0667147653,1814593.325126226,27
2012-02-10,1669592.2996946997,1471646.887537509,1869749.7049028082,27
2012-02-17,1609136.1190908689,1405966.2210172294,1785671.5999419144,27
2012-02-24,1526437.1954707068,1337175.1751362216,1722523.9098504065,27
2012-03-02,1507190.918313851,1309549.092381128,1707991.666281018,27
2012-03-09,1548216.7671514691,1340611.8842417214,1744741.018237042,27
2012-03-16,1596650.6675954678,1408090.2289877173,1786209.918181921,27
2012-03-23,1629010.720639123,1430697.3224008256,1830587.394474214,27
2012-03-30,1665862.2735074628,1462923.8051445673,1865592.2209225956,27
2012-04-06,1717945.093877971,1523435.8216827447,1912180.3359451478,27
2012-04-13,1751280.474079011,1554557.9575942047,1944535.0219405459,27
2012-04-20,1726446.8822495928,1517984.590532512,1929347.3660267638,27
2012-04-27,1660876.0605023531,1447912.3426697077,1869056.8742645867,27
2012-05-04,1625786.3736590592,1423554.6899563472,1826679.1677570888,27
2012-05-11,1670955.851442166,1471826.595193887,1874776.3175745443,27
2012-05-18,1765715.0928682643,1576171.6448303622,1960762.259527302,27
2012-05-25,1830168.6145748296,1632244.1150634016,2019192.4751808078,27
2012-06-01,1822727.0227391368,1635693.0648437724,2018432.7367462767,27
2012-06-08,1782202.7141963493,1580287.5176691895,1986662.6660231324,27
2012-06-15,1777678.033656324,1578956.4854524715,1980153.3748529465,27
2012-06-22,1827867.4495847807,1629474.8315512477,2022544.1067842657,27
2012-06-29,1882584.8369951067,1675071.1545111781,2073920.6996023408,27
2012-07-06,1881044.2330780907,1669342.1005810087,2064171.4858290646,27
2012-07-13,1815014.027716837,1629356.5131943647,1997402.615134628,27
2012-07-20,1730127.65188576,1536313.8197875652,1921239.7652771417,27
2012-07-27,1677041.3267926904,1471641.2401852563,1870694.108982873,27
2012-08-03,1673470.4525233065,1468617.744540109,1868588.1830893247,27
2012-08-10,1707391.4417286082,1496006.6714344302,1896984.0390518957,27
2012-08-17,1756138.373060445,1561977.8399448574,1969522.3948766466,27
2012-08-24,1791394.4566727863,1596956.3395901872,1998518.9972761064,27
2012-08-31,1779938.5983463018,1582371.74950684,1977443.2298558909,27
2012-09-07,1704799.349540581,1510612.9134970566,1895545.4659548735,27
2012-09-14,1594233.1461714176,1398719.2691387355,1789816.2467867823,27
2012-09-21,1514197.5765103684,1319703.710995919,1722188.5072377257,27
2012-09-28,1512755.485293281,1320396.4695928718,1718212.8727474802,27
2012-10-05,1570363.0784288908,1353263.0551260316,1767325.4862803323,27
2012-10-12,1618318.583543496,1430505.6600802864,1821450.2664526736,27
2012-10-19,1613284.1939795944,1412076.273402546,1815587.2362426624,27
2012-10-26,1584786.0139787728,1387590.9570464846,1791936.0004599888,27
2012-10-28,1582055.8089071142,1373555.9568305023,1783156.5150019943,27
2012-11-04,1616761.3927009327,1411742.8269209962,1809273.8756776988,27
2012-11-11,1716003.3561224474,1526641.3297636332,1917739.0353130202,27
2012-11-18,1833304.6129669375,1621338.5915000183,2024276.5913635893,27
2012-11-25,1934301.7235986935,1738596.2098366513,2135214.490694394,27
2012-12-02,2034827.1105772452,1825462.6440246485,2225624.5962009905,27
2012-12-09,2153268.747754858,1949323.5908531505,2351974.003294572,27
2012-12-16,2237548.3935909513,2025747.794025931,2436394.6627511582,27
2012-12-23,2177407.222670527,1966760.5565414482,2364279.5944768856,27
2012-12-30,1917592.9398547846,1736821.2527488198,2118446.0261882115,27
2013-01-06,1552857.3985061597,1360094.0286537437,1747646.7550033398,27
2013-01-13,1281196.9371828698,1078153.7760128484,1477792.8016858941,27
2010-02-05,1486588.5025629145,1311314.7063584134,1672623.5101428854,28
2010-02-12,1552671.613282113,1377023.101454649,1744126.0455900284,28
2010-02-19,1542978.6334403064,1373716.0988161745,1734947.9170938304,28
2010-02-26,1509098.344940585,1326301.380638824,1686574.5142120859,28
2010-03-05,1474834.650439632,1297837.820699888,1653510.274734663,28
2010-03-12,1428776.5148795415,1254944.1654745294,1602840.3431563997,28
2010-03-19,1367367.8370475217,1189499.4739804033,1547834.2923827835,28
2010-03-26,1317588.500761678,1137931.3362721791,1491522.1745881983,28
2010-04-02,1307470.9687511923,1141555.455266589,1502741.902624159,28
2010-04-09,1328299.6588436903,1154190.2209293244,1503118.126928505,28
2010-04-16,1342440.417315212,1172540.4996396806,1516232.0411920564,28
2010-04-23,1327441.1058702422,1156766.2430831855,1514931.3437988637,28
2010-04-30,1298958.8071170019,1127931.7434971507,1486106.4577830608,28
2010-05-07,1285190.9686062182,1107936.9298857406,1461371.7153765326,28
2010-05-14,1290055.1808685353,1117175.66281173,1465012.8359038467,28
2010-05-21,1294046.0234111012,1120445.5986520248,1471365.4360433477,28
2010-05-28,1287406.2185972035,1103829.6537989746,1466318.1039771098,28
2010-06-04,1285939.011239218,1118220.6215180908,1466172.980271493,28
2010-06-11,1305821.099916029,1129601.3111647903,1476035.2769972854,28
2010-06-18,1333348.9779105745,1157985.8146228194,1511510.9325177248,28
2010-06-25,1335468.1495412292,1164974.7825240796,1522627.7447174056,28
2010-07-02,1301542.478649804,1119624.1721461634,1482285.7270420045,28
2010-07-09,1260968.0572865645,1086319.6844509528,1437348.1599808969,28
2010-07-16,1249774.2494354385,1071749.3692076432,1433308.609687921,28
2010-07-23,1267298.1854655605,1089068.7425442068,1438722.717950621,28
2010-07-30,1280063.1987972339,1088347.4353016745,1446862.6911589412,28
2010-08-06,1268918.608431768,1093345.0853857403,1457402.887544779,28
2010-08-13,1256244.1234323056,1080303.8408366132,1421025.9944167247,28
2010-08-20,1273868.5985410695,1112627.1829711155,1453232.0998318237,28
2010-08-27,1312304.544395457,1130245.669845187,1492900.293673806,28
2010-09-03,1322427.040621703,1148708.8430544236,1486416.5381619832,28
2010-09-10,1275667.3357302654,1096797.0831161472,1451957.3879815526,28
2010-09-17,1208220.2564360015,1028536.9015272752,1373660.4865224634,28
2010-09-24,1186655.1485914977,1008484.445779954,1350231.931381988,28
2010-10-01,1229853.7339618762,1058779.6038976707,1416020.9198598817,28
2010-10-08,1283718.1101832152,1129957.1414762463,1453495.907541823,28
2010-10-15,1286147.1801254894,1105383.073126139,1460712.0465619161,28
2010-10-22,1246921.5200932797,1071034.6879584342,1423093.7427651777,28
2010-10-29,1242066.0416325177,1068534.4886943544,1404589.0638392742,28
2010-11-05,1323496.930951703,1144147.9323951143,1502533.431755703,28
2010-11-12,1451607.441665003,1275861.8207171953,1626994.5993526902,28
2010-11-19,1535931.8155548605,1353472.6527942342,1721022.8258882295,28
2010-11-26,1538553.7206849456,1355531.1467028158,1725428.1796146857,28
2010-12-03,1514810.1777533386,1337684.9697265665,1693184.330018222,28
2010-12-10,1538410.2653200545,1361337.17123844,1716642.8684726898,28
2010-12-17,1599600.9719855005,1418436.6065194437,1783027.8407425424,28
2010-12-24,1603227.1532073407,1439307.0003369148,1783693.3708246564,28
2010-12-31,1477713.9457426528,1293375.0568806254,1652254.8834654856,28
2011-01-07,1272007.8678358379,1092552.838615734,1455797.1624694697,28
2011-01-14,1125730.6097387038,953155.4776623937,1292193.2086578684,28
2011-01-21,1140120.0269935252,967954.8145933961,1320381.2319196712,28
2011-01-28,1287489.7861160156,1105094.9059760808,1469320.7640106007,28
2011-02-04,1449713.3639014657,1265137.9746493667,1622189.7067886465,28
2011-02-11,1532856.6301517305,1351438.9257322857,1720317.9298097927,28
2011-02-18,1533001.0141770362,1348759.5313909715,1709983.377160399,28
2011-02-25,1500345.6391519075,1322743.4330603145,1682800.0707115496,28
2011-03-04,1466423.2777132115,1291009.695052761,1637584.1689060917,28
2011-03-11,1423559.1266550897,1241097.5373854116,1607449.2254767937,28
2011-03-18,1363661.6112160399,1190642.9252022735,1541562.7188006137,28
2011-03-25,1309140.296359939,1124962.0305224315,1496362.609844297,28
2011-04-01,1291289.6489088852,1114844.7609045494,1458471.286801952,28
2011-04-08,1309027.7992098595,1139014.811255264,1486512.2686348076,28
2011-04-15,1327024.687890934,1161912.865140508,1509931.360731571,28
2011-04-22,1317088.2351213456,1141469.6260723888,1507093.8993516113,28
2011-04-29,1288720.3788544568,1111996.4923028809,1464470.8730638989,28
2011-05-06,1271061.0155032265,1091828.24626765,1439573.0756888778,28
2011-05-13,1273719.5216209877,1098355.4308883022,1456506.4454786794,28
2011-05-20,1279307.699001225,1110881.8189639426,1461569.512452255,28
2011-05-27,1274014.70671684,1079422.3986032265,1462995.4902076637,28
2011-06-03,1269920.1202909697,1101974.1307593093,1439360.0735178976,28
2011-06-10,1285975.0856325706,1091600.6284294485,1448939.5703500833,28
2011-06-17,1314503.2814195245,1142041.7521804327,1496472.8962020455,28
2011-06-24,1323108.9721332195,1150143.5103384336,1489720.6867178387,28
2011-07-01,1294436.400168822,1119777.2681213059,1469238.8902841113,28
2011-07-08,1251897.9818842793,1073269.9806448796,1427688.7165953936,28
2011-07-15,1234136.1423880989,1045718.0949977259,1402667.133223556,28
2011-07-22,1248547.113347219,1084216.2744895401,1420714.656786718,28
2011-07-29,1264642.445908954,1080081.0098251197,1441618.561424025,28
2011-08-05,1257230.30525449,1085329.0971474706,1430175.5751963928,28
2011-08-12,1241993.0091020577,1061867.136301959,1415648.825691438,28
2011-08-19,1253294.0169760466,1078854.9023113635,1437821.82411845,28
2011-08-26,1291064.7132744233,1107700.5619442116,1473968.2155261275,28
2011-09-02,1309858.0036358724,1139569.0879060754,1480917.318613596,28
2011-09-09,1272509.3077980108,1090110.2874276778,1444025.5992936804,28
2011-09-16,1203725.5893958404,1025578.7896998649,1385212.4753374914,28
2011-09-23,1170332.1317346217,994610.0251451026,1347252.4747754007,28
2011-09-30,1204247.8196779632,1014200.4843081615,1384356.1752909052,28
2011-10-07,1261821.2610198122,1071662.353707548,1433154.9785255275,28
2011-10-14,1275376.7274234532,1078519.557529952,1442272.5784862773,28
2011-10-21,1239009.7745905574,1067724.7646997008,1417977.9007069177,28
2011-10-28,1222147.1055051205,1042404.9602731123,1398702.1897946468,28
2011-11-04,1288295.5903554813,1106808.2999413894,1471862.6359400959,28
2011-11-11,1414561.2833726504,1228958.324685521,1583352.513805033,28
2011-11-18,1512210.2334929402,1332878.9008009844,1690077.017719029,28
2011-11-25,1527645.5826692132,1352545.6272169906,1709612.2699919373,28
2011-12-02,1502152.945230371,1324594.8757019625,1686513.6348313773,28
2011-12-09,1514776.0759648283,1337310.4085924607,1682857.9435489806,28
2011-12-16,1574788.558385284,1401032.9606290762,1756182.9337767854,28
2011-12-23,1596391.986038967,1421603.796719863,1773206.8088842158,28
2011-12-30,1494290.5986335427,1330137.473784552,1666066.2237270065,28
2012-01-06,1293835.981634767,1114279.3381148474,1461556.327460365,28
2012-01-13,1126607.967034793,947081.6814067517,1303281.4672313803,28
2012-01-20,1110353.928115426,924878.6631428639,1283275.851613525,28
2012-01-27,1241440.6001293338,1073861.6505475226,1422380.2352447493,28
2012-02-03,1410042.3400550731,1233993.3013575391,1594391.3048141757,28
2012-02-10,1510241.9402517595,1329562.8470715273,1688481.7018486497,28
2012-02-17,1522049.3840001752,1341936.666184386,1705713.084095562,28
2012-02-24,1491678.8987505282,1317361.0808444344,1667424.012113721,28
2012-03-02,1457723.5053977573,1285991.8993612668,1622698.3207746444,28
2012-03-09,1417696.7770392636,1233218.2364607265,1608535.939060298,28
2012-03-16,1360095.6277031682,1188476.0692025714,1543198.2403786858,28
2012-03-23,1301962.3048105543,1124108.3355672357,1480324.744872826,28
2012-03-30,1276350.281393815,1107232.9234293145,1462621.5109165793,28
2012-04-06,1289741.0323417853,1116275.9647983876,1461977.239532425,28
2012-04-13,1310600.114977637,1138143.8874728607,1496856.5922582622,28
2012-04-20,1306088.2537883827,1129632.103737383,1488108.9300956246,28
2012-04-27,1278887.9582935509,1083267.9419365232,1443279.4095366716,28
2012-05-04,1257665.268098676,1076186.580846499,1422231.664786292,28
2012-05-11,1257464.3972277502,1094586.45971885,1433038.3186797504,28
2012-05-18,1264137.4683595283,1094024.5881197143,1444614.3775756822,28
2012-05-25,1260637.2001742434,1084983.9803381846,1442629.9926689486,28
2012-06-01,1254627.804816404,1072888.2517322295,1437598.713071538,28
2012-06-08,1266607.3285852165,1086398.4288424638,1455857.1997163296,28
2012-06-15,1294977.9223355106,1124284.3523068062,1473127.7170045434,28
2012-06-22,1309433.9800688582,1146832.481682904,1491151.8621194402,28
2012-06-29,1286839.6971665758,1107741.7012332573,1469993.024408384,28
2012-07-06,1243715.5817740574,1074504.751693609,1419870.350938115,28
2012-07-13,1219643.2988959951,1042232.8184752367,1395859.0896671503,28
2012-07-20,1229833.164596821,1044523.3946665712,1399717.3759036127,28
2012-07-27,1248341.855942386,1075819.1128674883,1422443.7812797665,28
2012-08-03,1245230.564423011,1064889.129845691,1424372.1165788304,28
2012-08-10,1228694.6415986277,1057968.9649877588,1392659.5061723376,28
2012-08-17,1233708.5013552757,1064851.3793870495,1411383.6511824797,28
2012-08-24,1269199.1975456544,1096268.8574097774,1452623.5819031408,28
2012-08-31,1295308.3884201548,1113080.9893461305,1465292.6092764041,28
2012-09-07,1268215.525002289,1079814.5324426922,1436600.9826565103,28
2012-09-14,1200464.1854119098,1039394.2967017201,1379871.8980785783,28
2012-09-21,1156389.275896766,970947.033846688,1326567.436480325,28
2012-09-28,1179473.3136987637,1005216.1297754896,1364183.4120164232,28
2012-10-05,1238331.5192117465,1064006.8688109773,1409383.4120066643,28
2012-10-12,1262780.015266114,1086858.3000218451,1446829.9600923283,28
2012-10-19,1231735.0644182037,1049171.4258161483,1408156.802369794,28
2012-10-26,1205140.3075513833,1030436.9925756671,1382349.2493077896,28
2012-10-28,1209918.3535043043,1026312.2837931666,1383976.1545259831,28
2012-11-04,1285370.1891283514,1120307.5820901927,1480774.4930737996,28
2012-11-11,1413126.6649197636,1232949.1388869777,1581000.6137944758,28
