ds,yhat,yhat_lower,yhat_upper,Store,yhat_change_pct,volatility,anomaly,risk_score,risk_level,low_sales_threshold,high_sales_threshold,action,reason
2013-01-13,824186.3847750345,683762.8736849602,959531.936680616,18,-18.176241281209983,246531.61206248964,True,48.08836026504658,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 18.2% compared to last week. Consider marketing actions or promotions.
2010-02-05,1524464.8114509694,1379069.7612594755,1675357.3749036028,19,,,False,,LOW,1326269.3955404542,1615094.593529542,No Action,First week or insufficient historical data to assess change.
2010-02-12,1511952.9518617224,1353769.161039926,1654110.349733223,19,-0.8207378415864053,,False,,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-02-19,1455492.5503259555,1307551.9785254004,1611558.7196365602,19,-3.7342697381056222,36745.73983619999,False,6.258895496442264,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-02-26,1428312.1648234883,1267968.975704416,1567639.818771137,19,-1.8674355630594053,42666.01214475436,False,4.854598537340104,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-03-05,1426981.1949587534,1275404.1386816306,1581762.6287026035,19,-0.09318480214017821,16090.588458880758,False,1.2207811934399146,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-03-12,1413281.954496266,1256526.5906595965,1556988.870469035,19,-0.9600154866009514,8320.135140232382,False,1.5487256950460817,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-03-19,1389751.292207044,1241911.661276292,1546065.5944549087,19,-1.664965877075042,18830.05981544819,False,3.019888870925578,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-03-26,1399166.682105463,1246492.3628258605,1534650.3605507188,19,0.6774874001711728,11843.300140973943,False,1.5239412424790935,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-04-02,1455389.7639653897,1311422.3621679768,1602070.9580527032,19,4.018326235107472,35492.00256287404,False,6.456985860290741,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-04-09,1509018.8110393472,1362461.516814415,1655421.604839966,19,3.684858063577323,54931.1688315408,False,7.3250491884120486,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-04-16,1501960.607344751,1349027.2129308856,1655145.755115952,19,-0.4677346394200921,29139.710541115877,False,2.4078461442504793,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-04-23,1442337.1542028936,1296035.8155327165,1598751.187435155,19,-3.969708183443177,36631.53869369983,False,6.509442987261929,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-04-30,1400147.8496202866,1244287.858228514,1550850.334528057,19,-2.925065367668689,51154.55538721775,False,6.578576345176573,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-05-07,1425208.7620471604,1285547.5323603826,1574062.6593936756,19,1.789876150127312,21218.579007840304,False,3.2786811289405264,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-05-14,1489131.3776129666,1325426.2322832027,1636165.6361263276,19,4.48514051190565,45884.30807742659,False,7.566420563298951,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-05-21,1522680.6668552123,1377318.0437328257,1678192.0898400426,19,2.252943544579944,49518.393579799565,False,5.504997284913415,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-05-28,1499574.2203735623,1347529.969848073,1639519.8412610071,19,-1.5174847218210052,17168.36064097659,False,2.662367076273574,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-06-04,1462462.1586918929,1311297.0425595746,1592033.601149981,19,-2.4748399363937024,30379.493403416014,False,4.5521240030521595,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-06-11,1463911.1225452493,1306461.5366730515,1604880.241346195,19,0.09907701506974842,21020.86727208679,False,1.5350157785882994,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-06-18,1501624.3363140386,1350324.1321844812,1655543.722696022,19,2.5761955891979715,22203.836549596414,False,4.054850137651751,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-06-25,1527402.962738714,1373778.402237917,1679434.6611843184,19,1.716716078799907,31932.31864497623,False,3.8073443821338158,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-07-02,1510143.706375172,1367870.3033158665,1660895.6096979452,19,-1.129974000613121,13133.92031347283,False,1.9996872774375127,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-07-09,1467867.3926134033,1316738.872069026,1615437.2533975018,19,-2.7994894514539514,30631.282336993638,False,4.886277569449914,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-07-16,1433820.116304122,1283697.7153009537,1594345.9138142362,19,-2.319506276971195,38235.659906030254,False,4.986204802905409,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-07-23,1412772.260486836,1271563.2941380169,1564991.862146904,19,-1.4679565154616214,27801.986867337266,False,3.4358594567153524,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-07-30,1390724.7426082222,1238185.6256164757,1541103.314665296,19,-1.560585417427185,21549.619150161678,False,3.110109812150086,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-08-06,1378207.461633703,1231547.520621636,1533168.466721529,19,-0.9000545248834646,17500.00327314327,False,2.169820054406797,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-08-13,1413495.353078066,1269747.0780650957,1562135.2139730032,19,2.5604194162853533,17890.492385404505,False,3.8261110470675614,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-08-20,1507257.5173273606,1347546.7014633757,1650628.4849558128,19,6.633354969658423,66696.4461844818,True,11.058374942539144,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 6.6% compared to last week. Ensure sufficient stock.
2010-08-27,1601594.8834742515,1445343.5661019478,1747972.6140065428,19,6.258875146575349,94049.91177694766,True,12.131141145136132,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 6.3% compared to last week. Ensure sufficient stock.
2010-09-03,1613243.4597681805,1460892.6596536287,1759543.3490659653,19,0.7273110331534216,58120.91989447067,False,4.330048087040039,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-09-10,1524356.9670218118,1370661.5676373972,1672449.8507251386,19,-5.509800285143662,48308.37342935455,True,8.67889876236821,LOW,1326269.3955404542,1615094.593529542,Investigate / Promote,Sales predicted to drop by 5.5% compared to last week. Consider marketing actions or promotions.
2010-09-17,1410987.0966277868,1265299.1909762644,1563491.4650969338,19,-7.437225849764017,101374.85925735171,True,14.621902414109242,LOW,1326269.3955404542,1615094.593529542,Investigate / Promote,Sales predicted to drop by 7.4% compared to last week. Consider marketing actions or promotions.
2010-09-24,1364769.3117506006,1217917.3791467252,1515583.7771121983,19,-3.275563964237882,82114.78842355876,False,9.292316225338292,LOW,1326269.3955404542,1615094.593529542,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2010-10-01,1394992.6406799837,1246457.5449364034,1539113.6760795957,19,2.2145375536481993,23471.10234449218,False,3.897062726902969,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-10-08,1429001.705617234,1260504.9803912365,1579725.2291760377,19,2.4379386632945144,32134.785231682486,False,4.6866963173522045,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-10-15,1410181.4078396156,1259275.9872863558,1569097.5845277663,19,-1.3170241647464942,17036.816771206093,False,2.5251536065681908,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-10-22,1370558.390509458,1211001.761808693,1519635.6403127927,19,-2.809781572064518,29832.331989445738,False,4.986436882485593,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-10-29,1385725.674675552,1237555.5436590742,1536287.4088106125,19,1.1066499808487507,19992.135520052754,False,2.549369552652429,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-11-05,1471634.6944315785,1323919.0374124388,1622655.5012896669,19,6.199569029139984,54508.14220367041,True,9.903487019788082,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 6.2% compared to last week. Ensure sufficient stock.
2010-11-12,1560729.472322355,1411910.3787503904,1708085.4211792296,19,6.054136819952416,87506.73146835767,True,11.660920892412342,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 6.1% compared to last week. Ensure sufficient stock.
2010-11-19,1595121.8387092743,1449223.455847008,1746766.2648085032,19,2.2036084405930856,63730.930631522555,False,6.198972875142596,LOW,1326269.3955404542,1615094.593529542,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.33M–1.62M).
2010-11-26,1616328.682703783,1480083.6762904597,1774600.5579746685,19,1.3294811393008477,28058.977449110418,False,3.065450917562381,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Forecasted weekly sales (1.62M) exceed this store’s normal range (1.33M–1.62M). Ensure stock and logistics are ready.
2010-12-03,1721343.1207129797,1573621.6130237458,1866880.96517476,19,6.4970967311877015,67588.92223490223,True,10.42361907421173,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 6.5% compared to last week. Ensure sufficient stock.
2010-12-10,1920887.8105855333,1770607.2072429203,2076364.2953700817,19,11.592383149612973,154705.29931820536,True,19.646226714326282,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 11.6% compared to last week. Ensure sufficient stock.
2010-12-17,2074020.6985370552,1930172.4491124824,2227406.748513878,19,7.971984990879988,176847.03302033024,True,16.498757802022723,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Sales predicted to increase by 8.0% compared to last week. Ensure sufficient stock.
2010-12-24,2004060.451712381,1838752.5416466033,2147887.279200832,19,-3.3731701363453936,76661.3828688173,False,7.198473050901365,LOW,1326269.3955404542,1615094.593529542,Prepare Inventory,Forecasted weekly sales (2.00M) exceed this store’s normal range (1.33M–1.62M). Ensure stock and logistics are ready.
2010-12-31,1688018.1538780816,1532557.7759207485,1844181.1732095075,19,-15.770098030937907,205659.56280519965,True,27.95359039046697,LOW,1326269.3955404542,1615094.593529542,Investigate / Promote,Sales predicted to drop by 15.8% compared to last week. Consider marketing actions or promotions.
